cote_carnet,Nom_image,Piece,titre_carnet,annees,Intitule,Lieu_Precis,coordonnées géographiques,Support,Dimensions_largeur_hauteur),Precision_vue
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Boulogne-sur-Mer,,"50.725555555556,1.6138888888889",,,
93AJ/316/30,FRAN126_1857_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Boulogne-sur-Mer,,"50.725555555556,1.6138888888889",Papier,20 x 14 cm,fol. 2v-3r
93AJ/316/30,FRAN126_1858_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Boulogne-sur-Mer,,"50.725555555556,1.6138888888889",Papier,20 x 14 cm,fol. 3v-4r
93AJ/316/30,FRAN126_1859_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Boulogne-sur-Mer,,"50.725555555556,1.6138888888889",Papier,20 x 14 cm,fol. 4v-5r
93AJ/316/30,FRAN126_1860_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Boulogne-sur-Mer,,"50.725555555556,1.6138888888889",Papier,20 x 14 cm,fol. 5v-6r
93AJ/316/30,FRAN126_1861_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Agnetz,,"49.382222222222,2.3841666666667",Papier,20 x 14 cm,fol. 6v-7r
93AJ/316/30,FRAN126_1862_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Agnetz,,"49.382222222222,2.3841666666667",Papier,20 x 14 cm,fol. 7v-8r
93AJ/316/30,FRAN126_1863_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Agnetz,,"49.382222222222,2.3841666666667",Papier,20 x 14 cm,fol. 8v-9r
93AJ/316/30,FRAN126_1864_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Clermont,,"45.779722222222,3.0869444444444",Papier,20 x 14 cm,fol. 9v-10r
93AJ/316/30,FRAN126_1865_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Clermont,,"45.779722222222,3.0869444444444",Papier,20 x 14 cm,fol. 10v-11r
93AJ/316/30,FRAN126_1866_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Clermont,,"45.779722222222,3.0869444444444",Papier,20 x 14 cm,fol. 11v-12r
93AJ/316/30,FRAN126_1867_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Clermont,,"45.779722222222,3.0869444444444",Papier,20 x 14 cm,fol. 12v-13r
93AJ/316/30,FRAN126_1868_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Clermont,,"45.779722222222,3.0869444444444",Papier,20 x 14 cm,fol. 13v-14r
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Cambronne-lès-Clermont,,"49.33,2.3994444444444",,,
93AJ/316/30,FRAN126_1869_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Cambronne-lès-Clermont,,"49.33,2.3994444444444",Papier,20 x 14 cm,fol. 14v-15r
93AJ/316/30,FRAN126_1876_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Bordeaux,,"44.837777777778,-0.57944444444444",Papier,20 x 14 cm,fol. 21v-22r
93AJ/316/30,FRAN126_1877_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Bordeaux,,"44.837777777778,-0.57944444444444",Papier,20 x 14 cm,fol. 22v-23r
93AJ/316/30,FRAN126_1878_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Bordeaux,,"44.837777777778,-0.57944444444444",Papier,20 x 14 cm,fol. 23v-24r
93AJ/316/30,FRAN126_1879_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Bordeaux,,"44.837777777778,-0.57944444444444",Papier,20 x 14 cm,fol. 24v-25r
93AJ/316/30,FRAN126_1880_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Bordeaux,,"44.837777777778,-0.57944444444444",Papier,20 x 14 cm,fol. 25v-26r
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Agen,,"44.203055555556,0.61861111111111",,,
93AJ/316/30,FRAN126_1881_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Agen,,"44.203055555556,0.61861111111111",Papier,20 x 14 cm,fol. 26v-27r
93AJ/316/30,FRAN126_1882_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Agen,,"44.203055555556,0.61861111111111",Papier,20 x 14 cm,fol. 27v-28r
93AJ/316/30,FRAN126_1883_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Agen,,"44.203055555556,0.61861111111111",Papier,20 x 14 cm,fol. 28v-29r
93AJ/316/30,FRAN126_1884_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Agen,,"44.203055555556,0.61861111111111",Papier,20 x 14 cm,fol. 29v-30r
93AJ/316/30,FRAN126_1885_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Moirax,,"44.140833333333,0.60888888888889",Papier,20 x 14 cm,fol. 30v-31r
93AJ/316/30,FRAN126_1886_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Moirax,,"44.140833333333,0.60888888888889",Papier,20 x 14 cm,fol. 31v-32r
93AJ/316/30,FRAN126_1887_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Moirax,,"44.140833333333,0.60888888888889",Papier,20 x 14 cm,fol. 32v-33r
93AJ/316/30,FRAN126_1888_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Moirax,,"44.140833333333,0.60888888888889",Papier,20 x 14 cm,fol. 33v-34r
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Layrac,,"44.134166666667,0.66166666666667",,,
93AJ/316/30,FRAN126_1889_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Layrac,,"44.134166666667,0.66166666666667",Papier,20 x 14 cm,fol. 34v-35r
93AJ/316/30,FRAN126_1890_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Layrac,,"44.134166666667,0.66166666666667",Papier,20 x 14 cm,fol. 35v-36r
93AJ/316/30,FRAN126_1891_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Agen,,"44.203055555556,0.61861111111111",Papier,20 x 14 cm,fol. 36v-37r
93AJ/316/30,FRAN126_1892_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Auch,,"43.645277777778,0.58861111111111",Papier,20 x 14 cm,fol. 37v-38r
93AJ/316/30,FRAN126_1893_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Auch,,"43.645277777778,0.58861111111111",Papier,20 x 14 cm,fol. 38v-39r
93AJ/316/30,FRAN126_1894_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Auch,,"43.645277777778,0.58861111111111",Papier,20 x 14 cm,fol. 39v-40r
93AJ/316/30,FRAN126_1895_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Moissac,,"44.104722222222,1.0852777777778",Papier,20 x 14 cm,fol. 40v-41r
93AJ/316/30,FRAN126_1896_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Moissac,,"44.104722222222,1.0852777777778",Papier,20 x 14 cm,fol. 41v-42r
93AJ/316/30,FRAN126_1897_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Moissac,,"44.104722222222,1.0852777777778",Papier,20 x 14 cm,fol. 42v-43r
93AJ/316/30,FRAN126_1898_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Moissac,,"44.104722222222,1.0852777777778",Papier,20 x 14 cm,fol. 43v-44r
93AJ/316/30,FRAN126_1899_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Moissac,,"44.104722222222,1.0852777777778",Papier,20 x 14 cm,fol. 44v-45r
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Bruniquel,,"44.055833333333,1.6655555555556",,,
93AJ/316/30,FRAN126_1901_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Penne-d'Agenais,,"44.388611111111,0.81888888888889",Papier,20 x 14 cm,fol. 46v-47r
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Saint-Antonin-Noble-Val,,"44.151944444444,1.755",,,
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Villefranche-de-Rouergue,,"44.3525,2.0341666666667",,,
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Venerque,,"43.433611111111,1.4438888888889",,,
93AJ/316/30,FRAN126_1902_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Aurillac,,"44.925277777778,2.4397222222222",Papier,20 x 14 cm,fol. 47v-48r
93AJ/316/30,FRAN126_1903_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Aurillac,,"44.925277777778,2.4397222222222",Papier,20 x 14 cm,fol. 48v-49r
93AJ/316/30,FRAN126_1904_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Carlat,,"44.889166666667,2.5666666666667",Papier,20 x 14 cm,fol. 49v-50r
93AJ/316/30,FRAN126_1905_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Carlat,,"44.889166666667,2.5666666666667",Papier,20 x 14 cm,fol. 50v-51r
93AJ/316/30,FRAN126_1906_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Murat,,"45.11,2.8686111111111",Papier,20 x 14 cm,fol. 51v-52r
93AJ/316/30,FRAN126_1907_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Brioude,,"45.294166666667,3.3841666666667",Papier,20 x 14 cm,fol. 52v-53r
93AJ/316/30,FRAN126_1908_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Brioude,,"45.294166666667,3.3841666666667",Papier,20 x 14 cm,fol. 53v-54r
93AJ/316/30,FRAN126_1909_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Brioude,,"45.294166666667,3.3841666666667",Papier,20 x 14 cm,fol. 54v-55r
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Le Puy-en-Velay,,"45.043333333333,3.885",,,
93AJ/316/30,FRAN126_1910_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,20 x 14 cm,fol. 55v-56r
93AJ/316/30,FRAN126_1911_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,20 x 14 cm,fol. 56v-57r
93AJ/316/30,FRAN126_1912_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,20 x 14 cm,fol. 57v-58r
93AJ/316/30,FRAN126_1913_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,20 x 14 cm,fol. 58v-59r
93AJ/316/30,FRAN126_1914_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,20 x 14 cm,fol. 59v-60r
93AJ/316/30,FRAN126_1915_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,20 x 14 cm,fol. 60v-61r
93AJ/316/30,FRAN126_1916_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,20 x 14 cm,fol. 61v-62r
93AJ/316/30,FRAN126_1917_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,20 x 14 cm,fol. 62v-63r
93AJ/316/30,FRAN126_1918_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Le Puy-en-Velay,,"45.043333333333,3.885",Papier,20 x 14 cm,fol. 63v-64r
93AJ/316/30,FRAN126_1919_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Lyon,,"45.758888888889,4.8413888888889",Papier,20 x 14 cm,fol. 64v-65r
93AJ/316/30,FRAN126_1920_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Lyon,,"45.758888888889,4.8413888888889",Papier,20 x 14 cm,fol. 65v-66r
93AJ/316/30,FRAN126_1921_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Lyon,,"45.758888888889,4.8413888888889",Papier,20 x 14 cm,fol. 66v-67r
93AJ/316/30,FRAN126_1922_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Lyon,,"45.758888888889,4.8413888888889",Papier,20 x 14 cm,fol. 67v-68r
93AJ/316/30,FRAN126_1923_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Caluire-et-Cuire,,"45.794722222222,4.8463888888889",Papier,20 x 14 cm,fol. 68v-69r
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,église Saint-Pierre d'Alençon,église Saint-Pierre d'Alençon,"48.4254,0.089861",,,
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,église Saint-Martin d'Ainay-le-Vieil,église Saint-Martin d'Ainay-le-Vieil,"46.6662,2.55267",,,
93AJ/316/30,FRAN126_1924_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,église Saint-Paul de Lyon,église Saint-Paul de Lyon,"45.76665,4.82708",Papier,20 x 14 cm,fol. 69v-70r
93AJ/316/30,FRAN126_1925_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,église Saint-Irénée,église Saint-Irénée,"45.7551,4.81379",Papier,20 x 14 cm,fol. 70v-71r
93AJ/316/30,FRAN126_1926_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Lyon,,"45.758888888889,4.8413888888889",Papier,20 x 14 cm,fol. 71v-72r
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,église Saint-Nizier de Lyon,église Saint-Nizier de Lyon,"45.764711111111,4.8335972222222",,,
93AJ/316/30,FRAN126_1927_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,église Saint-Martin d'Ainay-le-Vieil,église Saint-Martin d'Ainay-le-Vieil,"46.6662,2.55267",Papier,20 x 14 cm,fol. 72v-73r
93AJ/316/30,FRAN126_1928_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,église Saint-Nicolas-de-Tolentin de Brou,église Saint-Nicolas-de-Tolentin de Brou,"46.197998,5.23627",Papier,20 x 14 cm,fol. 73v-74r
93AJ/316/30,FRAN126_1929_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,église Saint-Nicolas-de-Tolentin de Brou,église Saint-Nicolas-de-Tolentin de Brou,"46.197998,5.23627",Papier,20 x 14 cm,fol. 74v-75r
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Longeville,,"47.031111111111,6.2277777777778",,,
93AJ/316/30,FRAN126_1930_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Luxeuil-les-Bains,,"47.816111111111,6.3808333333333",Papier,20 x 14 cm,fol. 75v-76r
93AJ/316/30,,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Besançon,,"47.242222222222,6.0213888888889",,,
93AJ/316/30,FRAN126_1931_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Arguel,,"49.866666666667,1.8016666666667",Papier,20 x 14 cm,fol. 76v-77r
93AJ/316/30,FRAN126_1932_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,église Saint-Séverin,église Saint-Séverin,"48.851944,2.345556",Papier,20 x 14 cm,fol. 77v-78r
93AJ/316/30,FRAN126_1933_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,église Saint-Séverin,église Saint-Séverin,"48.851944,2.345556",Papier,20 x 14 cm,fol. 78v-79r
93AJ/316/30,FRAN126_1934_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,église Saint-Séverin,église Saint-Séverin,"48.851944,2.345556",Papier,20 x 14 cm,fol. 79v-80r
93AJ/316/30,FRAN126_1935_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,église Saint-Nicolas-des-Champs,église Saint-Nicolas-des-Champs,"48.865278,2.353889",Papier,20 x 14 cm,fol. 80v-81r
93AJ/316/30,FRAN126_1936_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,église Saint-Nicolas-des-Champs,église Saint-Nicolas-des-Champs,"48.865278,2.353889",Papier,20 x 14 cm,fol. 81v-82r
93AJ/316/30,FRAN126_1937_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Arcueil,,"48.806666666667,2.3352777777778",Papier,20 x 14 cm,fol. 82v-83r
93AJ/316/30,FRAN126_1938_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Arcueil,,"48.806666666667,2.3352777777778",Papier,20 x 14 cm,fol. 83v-84r
93AJ/316/30,FRAN126_1939_L.jpg,Carnet n°40,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",1867,Arcueil,,"48.806666666667,2.3352777777778",Papier,20 x 14 cm,fol. 84v-85r
