Cote,Piece,annees,cote_carnet,titre_carnet,Intitule,coordonnées géographiques,Lieu_Precis,Support,Dimensions_largeur_hauteur),Precision_vue,Observations,Nom_image,Localite_Ademec,Lieu visité
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Agen,"44.203055555556,0.61861111111111",,Papier,20 x 14 cm,fol. 36v-37r,,FRAN126_1891_L.jpg,Agen,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Auch,"43.645277777778,0.58861111111111",,Papier,20 x 14 cm,fol. 37v-38r,,FRAN126_1892_L.jpg,Auch,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Auch,"43.645277777778,0.58861111111111",,Papier,20 x 14 cm,fol. 38v-39r,,FRAN126_1893_L.jpg,Auch,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Auch,"43.645277777778,0.58861111111111",,Papier,20 x 14 cm,fol. 39v-40r,,FRAN126_1894_L.jpg,Auch,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Moissac.,"44.104722222222,1.0852777777778",,Papier,20 x 14 cm,fol. 40v-41r,,FRAN126_1895_L.jpg,Moissac,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Moissac.,"44.104722222222,1.0852777777778",,Papier,20 x 14 cm,fol. 41v-42r,,FRAN126_1896_L.jpg,Moissac,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Moissac.,"44.104722222222,1.0852777777778",,Papier,20 x 14 cm,fol. 42v-43r,,FRAN126_1897_L.jpg,Moissac,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Moissac.,"44.104722222222,1.0852777777778",,Papier,20 x 14 cm,fol. 43v-44r,,FRAN126_1898_L.jpg,Moissac,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Moissac.,"44.104722222222,1.0852777777778",,Papier,20 x 14 cm,fol. 44v-45r,,FRAN126_1899_L.jpg,Moissac,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Bruniquel,"44.055833333333,1.6655555555556",,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Penne-d'Agenais,"44.388611111111,0.81888888888889",,Papier,20 x 14 cm,fol. 46v-47r,,FRAN126_1901_L.jpg,Penne-d'Agenais,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Saint-Antonin-Noble-Val,"44.151944444444,1.755",,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Villefranche-de-Rouergue,"44.3525,2.0341666666667",,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Venerque,"43.433611111111,1.4438888888889",,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Aurillac,"44.925277777778,2.4397222222222",,Papier,20 x 14 cm,fol. 47v-48r,,FRAN126_1902_L.jpg,Aurillac,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Aurillac,"44.925277777778,2.4397222222222",,Papier,20 x 14 cm,fol. 48v-49r,,FRAN126_1903_L.jpg,Aurillac,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Carlat,"44.889166666667,2.5666666666667",,Papier,20 x 14 cm,fol. 49v-50r,,FRAN126_1904_L.jpg,Carlat,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Carlat,"44.889166666667,2.5666666666667",,Papier,20 x 14 cm,fol. 50v-51r,,FRAN126_1905_L.jpg,Carlat,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Murat.,"45.11,2.8686111111111",,Papier,20 x 14 cm,fol. 51v-52r,,FRAN126_1906_L.jpg,Murat,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Brioude,"45.294166666667,3.3841666666667",,Papier,20 x 14 cm,fol. 52v-53r,,FRAN126_1907_L.jpg,Brioude,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Brioude,"45.294166666667,3.3841666666667",,Papier,20 x 14 cm,fol. 53v-54r,,FRAN126_1908_L.jpg,Brioude,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Brioude,"45.294166666667,3.3841666666667",,Papier,20 x 14 cm,fol. 54v-55r,,FRAN126_1909_L.jpg,Brioude,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Le Puy-en-Velay,"45.043333333333,3.885",,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Le Puy-en-Velay,"45.043333333333,3.885",,Papier,20 x 14 cm,fol. 55v-56r,,FRAN126_1910_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Le Puy-en-Velay,"45.043333333333,3.885",,Papier,20 x 14 cm,fol. 56v-57r,,FRAN126_1911_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Le Puy-en-Velay,"45.043333333333,3.885",,Papier,20 x 14 cm,fol. 57v-58r,,FRAN126_1912_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Le Puy-en-Velay,"45.043333333333,3.885",,Papier,20 x 14 cm,fol. 58v-59r,,FRAN126_1913_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Le Puy-en-Velay,"45.043333333333,3.885",,Papier,20 x 14 cm,fol. 59v-60r,,FRAN126_1914_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Le Puy-en-Velay,"45.043333333333,3.885",,Papier,20 x 14 cm,fol. 60v-61r,,FRAN126_1915_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Le Puy-en-Velay,"45.043333333333,3.885",,Papier,20 x 14 cm,fol. 61v-62r,,FRAN126_1916_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Le Puy-en-Velay,"45.043333333333,3.885",,Papier,20 x 14 cm,fol. 62v-63r,,FRAN126_1917_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Le Puy-en-Velay,"45.043333333333,3.885",,Papier,20 x 14 cm,fol. 63v-64r,,FRAN126_1918_L.jpg,Le Puy-en-Velay,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Lyon,"45.758888888889,4.8413888888889",,Papier,20 x 14 cm,fol. 64v-65r,,FRAN126_1919_L.jpg,Lyon,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Lyon,"45.758888888889,4.8413888888889",,Papier,20 x 14 cm,fol. 65v-66r,,FRAN126_1920_L.jpg,Lyon,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Lyon,"45.758888888889,4.8413888888889",,Papier,20 x 14 cm,fol. 66v-67r,,FRAN126_1921_L.jpg,Lyon,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Lyon,"45.758888888889,4.8413888888889",,Papier,20 x 14 cm,fol. 67v-68r,,FRAN126_1922_L.jpg,Lyon,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Caluire-et-Cuire,"45.794722222222,4.8463888888889",,Papier,20 x 14 cm,fol. 68v-69r,,FRAN126_1923_L.jpg,Caluire-et-Cuire,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","Lyon, église Saint-Pierre.","48.4254,0.089861",église Saint-Pierre d'Alençon,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","Lyon, église Saint-Martin d'Ainay.","46.6662,2.55267",église Saint-Martin d'Ainay-le-Vieil,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","Lyon, église Saint-Paul.","45.76665,4.82708",église Saint-Paul de Lyon,Papier,20 x 14 cm,fol. 69v-70r,,FRAN126_1924_L.jpg,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","Lyon, église Saint-Irénée.","45.7551,4.81379",église Saint-Irénée,Papier,20 x 14 cm,fol. 70v-71r,,FRAN126_1925_L.jpg,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","[Lyon], Musée.","45.758888888889,4.8413888888889",,Papier,20 x 14 cm,fol. 71v-72r,,FRAN126_1926_L.jpg,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","Lyon, église Saint-Nizier.","45.764711111111,4.8335972222222",église Saint-Nizier de Lyon,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","Lyon, église Saint-Martin d'Ainay.","46.6662,2.55267",église Saint-Martin d'Ainay-le-Vieil,Papier,20 x 14 cm,fol. 72v-73r,,FRAN126_1927_L.jpg,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","Bourg-en-Bresse, église de Brou.","46.197998,5.23627",église Saint-Nicolas-de-Tolentin de Brou,Papier,20 x 14 cm,fol. 73v-74r,,FRAN126_1928_L.jpg,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","Bourg-en-Bresse, église de Brou.","46.197998,5.23627",église Saint-Nicolas-de-Tolentin de Brou,Papier,20 x 14 cm,fol. 74v-75r,,FRAN126_1929_L.jpg,Bourg-en-Bresse,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Longeville,"47.031111111111,6.2277777777778",,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Luxeuil-les-Bains,"47.816111111111,6.3808333333333",,Papier,20 x 14 cm,fol. 75v-76r,,FRAN126_1930_L.jpg,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Besançon,"47.242222222222,6.0213888888889",,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Arguel.,"49.866666666667,1.8016666666667",,Papier,20 x 14 cm,fol. 76v-77r,,FRAN126_1931_L.jpg,Arguel,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","Paris, église Saint-Séverin.","48.851944,2.345556",église Saint-Séverin,Papier,20 x 14 cm,fol. 77v-78r,,FRAN126_1932_L.jpg,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","Paris, église Saint-Séverin.","48.851944,2.345556",église Saint-Séverin,Papier,20 x 14 cm,fol. 78v-79r,,FRAN126_1933_L.jpg,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","Paris, église Saint-Séverin.","48.851944,2.345556",église Saint-Séverin,Papier,20 x 14 cm,fol. 79v-80r,,FRAN126_1934_L.jpg,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","Paris, église Saint-Nicolas-des-Champs.","48.865278,2.353889",église Saint-Nicolas-des-Champs,Papier,20 x 14 cm,fol. 80v-81r,,FRAN126_1935_L.jpg,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France","Paris, église Saint-Nicolas-des-Champs.","48.865278,2.353889",église Saint-Nicolas-des-Champs,Papier,20 x 14 cm,fol. 81v-82r,,FRAN126_1936_L.jpg,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Arcueil,"48.806666666667,2.3352777777778",,Papier,20 x 14 cm,fol. 82v-83r,,FRAN126_1937_L.jpg,Arcueil,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Arcueil,"48.806666666667,2.3352777777778",,Papier,20 x 14 cm,fol. 83v-84r,,FRAN126_1938_L.jpg,Arcueil,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Arcueil,"48.806666666667,2.3352777777778",,Papier,20 x 14 cm,fol. 84v-85r,,FRAN126_1939_L.jpg,Arcueil,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Bagneux,"48.797777777778,2.3125",,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Bagneux.,"48.797777777778,2.3125",,Papier,20 x 14 cm,fol. 85v-86r,,FRAN126_1940_L.jpg,Bagneux,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Bagneux.,"48.797777777778,2.3125",,Papier,20 x 14 cm,fol. 86v-87r,,FRAN126_1941_L.jpg,Bagneux,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Aubervilliers,"48.911111111111,2.3825",,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Aubervilliers,"48.911111111111,2.3825",,Papier,20 x 14 cm,fol. 87v-88r,,FRAN126_1942_L.jpg,Aubervilliers,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Deuil-la-Barre,"48.975,2.3286111111111",,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Deuil-la-Barre,"48.975,2.3286111111111",,Papier,20 x 14 cm,fol. 88v-89r,,FRAN126_1943_L.jpg,Deuil-la-Barre,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Deuil-la-Barre,"48.975,2.3286111111111",,Papier,20 x 14 cm,fol. 89v-90r,,FRAN126_1944_L.jpg,Deuil-la-Barre,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Deuil-la-Barre,"48.975,2.3286111111111",,Papier,20 x 14 cm,fol. 90v-91r,,FRAN126_1945_L.jpg,Deuil-la-Barre,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Saint-Paul-Trois-Châteaux,"44.348888888889,4.7686111111111",,,,,,,,
93AJ/316,Carnet n°40,1867,93AJ/316/30,"Voyage en Picardie, Flandre, Guyenne, Armagnac, Languedoc, Auvergne, Lyonnais, Bresse, Franche-Comté et Île-de-France",Saint-Paul-Trois-Châteaux,"44.348888888889,4.7686111111111",,Papier,20 x 14 cm,fol. 110v-111r,,FRAN126_1957_L.jpg,Saint-Paul-Trois-Châteaux,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie","Saint-Omer, musée.","50.748333333333,2.2608333333333",,Papier,"19,5 x 14,5 cm",fol. 1v-2r,,FRAN126_1966_L.jpg,,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie","Saint-Omer, musée.","50.748333333333,2.2608333333333",,Papier,"19,5 x 14,5 cm",fol. 2v-3r,,FRAN126_1967_L.jpg,,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie","Saint-Omer, cathédrale Notre-Dame.","48.605277777778,0.17305555555556",cathédrale Notre-Dame de Sées,Papier,"19,5 x 14,5 cm",fol. 3v-4r,,FRAN126_1968_L.jpg,,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie","Saint-Omer, cathédrale Notre-Dame.","48.605277777778,0.17305555555556",cathédrale Notre-Dame de Sées,Papier,"19,5 x 14,5 cm",fol. 4v-5r,,FRAN126_1969_L.jpg,,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie","Saint-Omer, cathédrale Notre-Dame.","48.605277777778,0.17305555555556",cathédrale Notre-Dame de Sées,Papier,"19,5 x 14,5 cm",fol. 5v-6r,,FRAN126_1970_L.jpg,,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie","Douai, musée.","50.370833333333,3.0791666666667",,Papier,"19,5 x 14,5 cm",fol. 6v-7r,,FRAN126_1971_L.jpg,,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie","Chartres, cathédrale.","43.722664,10.395996",cathédrale Notre-Dame-de-l'Assomption de Pise,,,,,,,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie","Chartres, cathédrale.","43.722664,10.395996",cathédrale Notre-Dame-de-l'Assomption de Pise,Papier,"19,5 x 14,5 cm",fol. 7v-8r,,FRAN126_1972_L.jpg,,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie",Étampes,"48.435,2.1622222222222",,Papier,"19,5 x 14,5 cm",fol. 8v-9r,,FRAN126_1973_L.jpg,Étampes,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie",Étampes,"48.435,2.1622222222222",,Papier,"19,5 x 14,5 cm",fol. 9v-10r,,FRAN126_1974_L.jpg,Étampes,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie","Niederbronn-les-Bains, château du Wasenbourg.","48.960277777778,7.6163888888889",château du Wasenbourg,,,,,,,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie",Niederbronn-les-Bains,"48.95,7.6438888888889",,Papier,"19,5 x 14,5 cm",fol. 10v-11r,,FRAN126_1975_L.jpg,Niederbronn-les-Bains,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie",Niederbronn-les-Bains,"48.95,7.6438888888889",,Papier,"19,5 x 14,5 cm",fol. 11v-12r,,FRAN126_1976_L.jpg,Niederbronn-les-Bains,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie",Oberbronn,"48.941111111111,7.6069444444444",,,,,,,,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie","Baerenthal, château du Ramstein.","48.975,7.5175",,,,,,,,
93AJ/316,Carnet n°41,1868-1871,93AJ/316/31,"Voyages en Artois, Flandre, Île-de-France, Alsace, Hainaut, Picardie et Provence et Normandie",Niederbronn-les-Bains,"48.95,7.6438888888889",,,,,,,,
